District,Date,Month-year,split,denv4,Year,AvgTemp_lag_3,Month_sin,Month_cos,PopulationDensity,MonthlyPrevailingWindDir_ENE,Rainfall_lag_2,MonthlyAvgSunshineHours_lag_1,denv1_lag_1,Humidity_lag_1,Log_NoOfDenguePatients
BHOLA,2018-10-01,18-Oct,train,0,2018,24.184774495326433,-0.8660254037844386,0.5000000000000001,568,1,211.54085381702046,7.379800873206691,26.0,65.69871717703579,0.0
BHOLA,2018-11-01,18-Nov,train,0,2018,22.870481546115013,-0.5000000000000004,0.8660254037844384,568,0,148.75613972674986,8.402199307340066,26.0,67.0569567331234,0.0
BHOLA,2018-12-01,18-Dec,train,0,2018,22.451817363074206,-2.4492935982947064e-16,1.0,568,0,159.57324247676274,8.36693847552715,26.0,61.73838181609744,0.0
BHOLA,2019-01-01,19-Jan,train,0,2019,24.302441449133887,0.4999999999999999,0.8660254037844387,568,0,137.7636326653023,8.017591198396735,26.0,68.44806545031003,0.0
BHOLA,2019-02-01,19-Feb,train,0,2019,25.535813718105423,0.8660254037844386,0.5000000000000001,568,1,241.62360803684516,7.27321720366059,8.0,77.48024384827427,0.0
BHOLA,2019-03-01,19-Mar,train,0,2019,27.519682588272744,1.0,6.123233995736766e-17,568,0,322.4492527730679,7.104503677159631,8.0,78.02397009709252,0.0
BHOLA,2019-04-01,19-Apr,train,0,2019,28.703588183151055,0.8660254037844387,-0.4999999999999998,568,0,417.87005998083555,5.824116239505607,8.0,81.64001350251857,0.0
BHOLA,2019-05-01,19-May,train,0,2019,28.106406948148734,0.4999999999999999,-0.8660254037844387,568,0,444.9309222962886,5.875909860551563,8.0,80.56151486316573,1.791759469228055
BHOLA,2019-06-01,19-Jun,train,0,2019,28.593005864481896,1.2246467991473532e-16,-1.0,568,1,430.8015646851986,6.202497295936001,8.0,77.01768852442962,4.07753744390572
BHOLA,2019-07-01,19-Jul,train,0,2019,27.2718675678531,-0.4999999999999997,-0.8660254037844388,568,0,456.1428424156499,6.354698676620663,8.0,77.30856307865429,4.343805421853684
BHOLA,2019-08-01,19-Aug,train,0,2019,26.043056472856627,-0.8660254037844384,-0.5000000000000004,568,0,408.2529667509266,5.894232838380576,8.0,81.73796926080226,4.477336814478207
BHOLA,2019-09-01,19-Sep,train,0,2019,24.36329616299552,-1.0,-1.8369701987210294e-16,568,0,132.54083706863415,6.669530526577644,8.0,70.64533116384484,5.2574953720277815
BHOLA,2019-10-01,19-Oct,train,0,2019,24.18698236290032,-0.8660254037844386,0.5000000000000001,568,0,287.7319011890788,7.462012947828052,8.0,68.00821198883146,4.852030263919617
BHOLA,2019-11-01,19-Nov,train,0,2019,21.60491111128136,-0.5000000000000004,0.8660254037844384,568,0,5.418897091655282,8.731971869474204,8.0,65.52216898258506,2.995732273553991
BHOLA,2019-12-01,19-Dec,train,0,2019,22.76349628425266,-2.4492935982947064e-16,1.0,568,0,53.267221141586035,7.403807524009017,8.0,60.80762254586679,1.6094379124341005
BHOLA,2020-01-01,20-Jan,train,0,2020,22.676656670944872,0.4999999999999999,0.8660254037844387,568,0,164.9023325508652,8.175664889772705,8.0,61.91635275046872,0.0
BHOLA,2020-02-01,20-Feb,train,0,2020,26.093228189876168,0.8660254037844386,0.5000000000000001,568,0,210.24112891383743,6.832473931777805,0.0,69.56748078041144,0.6931471805599453
BHOLA,2020-03-01,20-Mar,train,0,2020,27.648357612716136,1.0,6.123233995736766e-17,568,0,264.2790439523934,6.503290957445926,0.0,72.13221588747308,1.0986122886681096
BHOLA,2020-04-01,20-Apr,train,0,2020,29.813855929551476,0.8660254037844387,-0.4999999999999998,568,0,405.7973751001948,5.885714597547824,0.0,77.98052979621181,0.0
BHOLA,2020-05-01,20-May,train,0,2020,30.609452332517495,0.4999999999999999,-0.8660254037844387,568,1,594.6248213725381,5.31119235767094,0.0,81.89598083989348,0.0
BHOLA,2020-06-01,20-Jun,train,0,2020,28.67011336052983,1.2246467991473532e-16,-1.0,568,1,411.0781952502826,5.399377787839983,0.0,84.75213325159658,0.0
BHOLA,2020-07-01,20-Jul,train,0,2020,26.66166529832116,-0.4999999999999997,-0.8660254037844388,568,0,482.1166447502252,5.9720723597116105,0.0,80.31064331088673,0.0
BHOLA,2020-08-01,20-Aug,train,0,2020,25.551652975036202,-0.8660254037844384,-0.5000000000000004,568,0,328.67263324784915,6.304295641383742,0.0,76.25235857155144,0.0
BHOLA,2020-09-01,20-Sep,train,0,2020,24.282413060203467,-1.0,-1.8369701987210294e-16,568,0,259.487170127097,6.199083894014118,0.0,75.84361478857922,0.6931471805599453
BHOLA,2020-10-01,20-Oct,train,0,2020,23.247881024544757,-0.8660254037844386,0.5000000000000001,568,0,164.48520501376052,7.937809349752234,0.0,68.40993332693878,0.0
BHOLA,2020-11-01,20-Nov,train,0,2020,23.70317677531979,-0.5000000000000004,0.8660254037844384,568,0,90.993230290528,8.317180923659631,0.0,65.0523721123555,0.0
BHOLA,2020-12-01,20-Dec,train,0,2020,22.928711442050187,-2.4492935982947064e-16,1.0,568,0,145.73084619353097,8.542195148077123,0.0,65.78558066258792,0.0
BHOLA,2021-01-01,21-Jan,train,0,2021,25.07295463173416,0.4999999999999999,0.8660254037844387,568,0,177.96456829232864,7.252109960272202,0.0,67.92208972500758,0.0
BHOLA,2021-02-01,21-Feb,train,0,2021,26.805530433370432,0.8660254037844386,0.5000000000000001,568,0,169.73077202589866,7.495910633648097,0.0,69.8989754922453,0.6931471805599453
CHATTOGRAM,2017-04-01,17-Apr,train,0,2017,29.515002237100987,0.8660254037844387,-0.4999999999999998,1736,0,407.66148910714827,6.708455401166099,4.0,81.66944364311382,0.0
CHATTOGRAM,2017-05-01,17-May,train,0,2017,31.129722076678902,0.4999999999999999,-0.8660254037844387,1736,1,443.3938501817037,5.538875509251929,4.0,82.29641113859576,1.0986122886681096
CHATTOGRAM,2017-06-01,17-Jun,train,0,2017,30.254907138757712,1.2246467991473532e-16,-1.0,1736,0,538.2500134130553,5.951517156167481,4.0,82.57966749429876,0.0
CHATTOGRAM,2017-07-01,17-Jul,train,0,2017,28.588727470404596,-0.4999999999999997,-0.8660254037844388,1736,0,376.00130144153724,6.132522222579958,4.0,85.42619830122362,0.0
CHATTOGRAM,2017-08-01,17-Aug,train,0,2017,26.99968419109524,-0.8660254037844384,-0.5000000000000004,1736,1,478.7127498557837,7.310435489590943,4.0,82.17489446528636,0.0
CHATTOGRAM,2017-09-01,17-Sep,train,0,2017,25.683250274100953,-1.0,-1.8369701987210294e-16,1736,0,327.9999376143461,7.895587866900282,4.0,78.04991260433185,0.0
CHATTOGRAM,2017-10-01,17-Oct,train,0,2017,25.521058915214674,-0.8660254037844386,0.5000000000000001,1736,0,241.86252653745046,6.661998777518249,4.0,74.51883912471546,0.6931471805599453
CHATTOGRAM,2017-11-01,17-Nov,train,0,2017,25.328930586710143,-0.5000000000000004,0.8660254037844384,1736,0,148.658002099728,9.168975438688602,4.0,69.25746317282031,0.0
CHATTOGRAM,2017-12-01,17-Dec,train,0,2017,24.953668460970924,-2.4492935982947064e-16,1.0,1736,0,144.52101491326937,7.6933304283046615,4.0,70.55424792054228,0.0
CHATTOGRAM,2018-01-01,18-Jan,train,0,2018,26.43502349443547,0.4999999999999999,0.8660254037844387,1736,0,102.89040868908663,8.563559682959792,4.0,71.24274243539261,0.0
CHATTOGRAM,2018-02-01,18-Feb,train,0,2018,26.41955919142943,0.8660254037844386,0.5000000000000001,1736,0,209.8305731125141,8.202028087505147,26.0,73.92158641882028,0.0
CHATTOGRAM,2018-03-01,18-Mar,train,0,2018,28.622879504001737,1.0,6.123233995736766e-17,1736,0,246.9019747690538,6.690864153535497,26.0,75.76383144298542,0.0
CHATTOGRAM,2018-04-01,18-Apr,train,0,2018,29.95131381610098,0.8660254037844387,-0.4999999999999998,1736,0,301.2384160878669,6.732108379118311,26.0,84.62150180953624,0.0
CHATTOGRAM,2018-05-01,18-May,train,0,2018,32.96007388778381,0.4999999999999999,-0.8660254037844387,1736,0,533.764900883244,5.68007370679315,26.0,86.95479734627867,1.0986122886681096
CHATTOGRAM,2018-06-01,18-Jun,train,0,2018,28.8767832138939,1.2246467991473532e-16,-1.0,1736,0,405.34154820162166,6.171125647737927,26.0,86.93164701322482,0.0
CHATTOGRAM,2018-07-01,18-Jul,train,0,2018,30.427399797741074,-0.4999999999999997,-0.8660254037844388,1736,0,478.3036871474088,5.987064091228019,26.0,86.07296910880677,0.0
CHATTOGRAM,2018-08-01,18-Aug,train,0,2018,27.4923835573509,-0.8660254037844384,-0.5000000000000004,1736,0,353.1142320873962,7.069814773933479,26.0,81.28738005590616,0.0
CHATTOGRAM,2018-09-01,18-Sep,train,0,2018,26.917389277007423,-1.0,-1.8369701987210294e-16,1736,0,319.8541445622236,6.945251777017244,26.0,75.5032558550186,0.0
CHATTOGRAM,2018-10-01,18-Oct,train,0,2018,25.496223626802628,-0.8660254037844386,0.5000000000000001,1736,0,342.7035459718907,7.501373296971882,26.0,74.58984613767028,0.6931471805599453
CHATTOGRAM,2018-11-01,18-Nov,train,0,2018,25.160003888446592,-0.5000000000000004,0.8660254037844384,1736,0,173.0664883288469,8.574366681282454,26.0,76.86538837097505,0.0
CHATTOGRAM,2018-12-01,18-Dec,train,0,2018,25.156800792093016,-2.4492935982947064e-16,1.0,1736,0,160.93049703788486,8.489180431469048,26.0,66.7360667870995,0.0
CHATTOGRAM,2019-01-01,19-Jan,train,0,2019,27.092177813510197,0.4999999999999999,0.8660254037844387,1736,0,75.645550537674,8.470231779583678,26.0,68.69882943020649,0.0
CHATTOGRAM,2019-02-01,19-Feb,train,0,2019,27.540113849451686,0.8660254037844386,0.5000000000000001,1736,1,225.06550244795886,7.2705180774522065,8.0,71.42558603843342,0.6931471805599453
CHATTOGRAM,2019-03-01,19-Mar,train,0,2019,29.73683836229646,1.0,6.123233995736766e-17,1736,0,327.15079135430256,6.607340510158005,8.0,75.08766050877404,0.6931471805599453
CHATTOGRAM,2019-04-01,19-Apr,train,0,2019,29.24837050901904,0.8660254037844387,-0.4999999999999998,1736,0,338.2397034230552,6.31470847133478,8.0,84.66207694513858,1.3862943611198906
CHATTOGRAM,2019-05-01,19-May,train,0,2019,30.0140639363975,0.4999999999999999,-0.8660254037844387,1736,1,489.5209508270776,5.8578631449671885,8.0,81.70566274238745,1.0986122886681096
CHATTOGRAM,2019-06-01,19-Jun,train,0,2019,29.43842149508628,1.2246467991473532e-16,-1.0,1736,1,462.1679685832751,6.156189864913582,8.0,84.62874802617198,4.143134726391533
CHATTOGRAM,2019-07-01,19-Jul,train,0,2019,29.97471692387718,-0.4999999999999997,-0.8660254037844388,1736,0,521.4825116767371,6.233582131468171,8.0,81.43062475016075,5.1298987149230735
CHATTOGRAM,2019-08-01,19-Aug,train,0,2019,28.771103614489537,-0.8660254037844384,-0.5000000000000004,1736,0,399.539102025461,6.334103120228033,8.0,79.32478347956055,6.049733455231958
CHATTOGRAM,2019-09-01,19-Sep,train,0,2019,26.207845639877206,-1.0,-1.8369701987210294e-16,1736,0,334.94695730604764,7.68126090175057,8.0,71.93967265626281,6.148468295917647
CHATTOGRAM,2019-10-01,19-Oct,train,0,2019,25.240866409061987,-0.8660254037844386,0.5000000000000001,1736,0,220.86440837174004,8.204622834588427,8.0,74.3158170868955,6.12029741895095
CHATTOGRAM,2019-11-01,19-Nov,train,0,2019,24.580387115340102,-0.5000000000000004,0.8660254037844384,1736,0,202.21694376897148,8.015150532063176,8.0,77.90782799787006,5.978885764901122
CHATTOGRAM,2019-12-01,19-Dec,train,0,2019,25.19492626728457,-2.4492935982947064e-16,1.0,1736,0,147.06729832806425,7.826933546788394,8.0,66.96690839628971,4.672828834461906
CHATTOGRAM,2020-01-01,20-Jan,train,0,2020,25.044737867293385,0.4999999999999999,0.8660254037844387,1736,1,129.8518387283383,8.820571988633793,8.0,64.02821038632048,1.3862943611198906
CHATTOGRAM,2020-02-01,20-Feb,train,0,2020,27.451704837708043,0.8660254037844386,0.5000000000000001,1736,0,296.12956280132465,7.4628982909764545,0.0,75.72313304587125,1.6094379124341005
CHATTOGRAM,2020-03-01,20-Mar,train,0,2020,29.412333365628218,1.0,6.123233995736766e-17,1736,0,354.70184743869044,7.02843430992497,0.0,75.12571828318494,0.6931471805599453
CHATTOGRAM,2020-04-01,20-Apr,train,0,2020,31.589213346104266,0.8660254037844387,-0.4999999999999998,1736,0,463.1967296406451,6.085997763583951,0.0,86.18487921656678,0.0
CHATTOGRAM,2020-05-01,20-May,train,0,2020,32.534098035778584,0.4999999999999999,-0.8660254037844387,1736,0,473.12265820922596,5.5614864803047315,0.0,83.96923786744571,1.0986122886681096
CHATTOGRAM,2020-06-01,20-Jun,train,0,2020,29.289215789834884,1.2246467991473532e-16,-1.0,1736,0,510.22208783894274,5.309159284311004,0.0,83.0694438626119,0.0
CHATTOGRAM,2020-07-01,20-Jul,train,0,2020,29.629372769806086,-0.4999999999999997,-0.8660254037844388,1736,1,435.33893314934875,6.432850109115359,0.0,83.01952313599557,0.0
CHATTOGRAM,2020-08-01,20-Aug,train,0,2020,28.451969892452354,-0.8660254037844384,-0.5000000000000004,1736,0,456.8381374319283,5.872468918025196,0.0,84.76062029382642,0.0
CHATTOGRAM,2020-09-01,20-Sep,train,0,2020,26.800928029441955,-1.0,-1.8369701987210294e-16,1736,0,387.5327003856225,8.193059910701,0.0,77.56025782793088,0.0
CHATTOGRAM,2020-10-01,20-Oct,train,0,2020,25.51863164085323,-0.8660254037844386,0.5000000000000001,1736,0,312.0725017523682,7.155919937564722,0.0,70.78365847897163,0.6931471805599453
CHATTOGRAM,2020-11-01,20-Nov,train,0,2020,24.812744356068638,-0.5000000000000004,0.8660254037844384,1736,0,103.41545574092511,7.542501593482453,0.0,68.16059603811051,0.0
CHATTOGRAM,2020-12-01,20-Dec,train,0,2020,25.867429759507157,-2.4492935982947064e-16,1.0,1736,0,229.59856637191496,8.27729985110341,0.0,65.42606393461136,0.0
CHATTOGRAM,2021-01-01,21-Jan,train,0,2021,25.630219177196373,0.4999999999999999,0.8660254037844387,1736,1,56.823032018939614,8.883377776068254,0.0,69.24992632414849,0.0
CHATTOGRAM,2021-02-01,21-Feb,train,0,2021,26.41168716139653,0.8660254037844386,0.5000000000000001,1736,0,224.0471589687712,7.759543332045574,0.0,66.59948693948968,1.0986122886681096
COXS BAZAR,2017-04-01,17-Apr,train,0,2017,27.88206389666555,0.8660254037844387,-0.4999999999999998,1133,0,494.92856244636414,6.2447009634314385,4.0,79.96724711679597,0.0
COXS BAZAR,2017-05-01,17-May,train,0,2017,29.431725654989414,0.4999999999999999,-0.8660254037844387,1133,1,480.78653395974004,4.842916882055255,4.0,85.80094887376653,0.0
COXS BAZAR,2017-06-01,17-Jun,train,0,2017,28.541954443877813,1.2246467991473532e-16,-1.0,1133,0,502.2745038959885,5.160125518154964,4.0,86.04056345210374,0.0
COXS BAZAR,2017-07-01,17-Jul,train,0,2017,27.238098785450514,-0.4999999999999997,-0.8660254037844388,1133,1,440.51109099262516,5.16164667487956,4.0,85.51249767287041,0.0
COXS BAZAR,2017-08-01,17-Aug,train,0,2017,26.436671060479245,-0.8660254037844384,-0.5000000000000004,1133,0,416.274391849253,5.171111511377432,4.0,80.78405750869466,0.0
COXS BAZAR,2017-09-01,17-Sep,train,0,2017,25.961637258194152,-1.0,-1.8369701987210294e-16,1133,0,345.63166050956045,6.548134371662953,4.0,80.5974005490786,0.6931471805599453
COXS BAZAR,2017-10-01,17-Oct,train,0,2017,24.04565437663107,-0.8660254037844386,0.5000000000000001,1133,1,192.09863121344137,6.244248471156945,4.0,74.357751429745,0.0
